province,municipality,party,ward_list_order,seat_category,surname,full_name,seat_type
Mpumalanga,DC32 - Ehlanzeni,ECONOMIC FREEDOM FIGHTERS,PR(2),PR,CHAUKE,SIBONGISENI PONKY,"DC ""40%"""
Mpumalanga,DC32 - Ehlanzeni,ECONOMIC FREEDOM FIGHTERS,PR(3),PR,THOBELA,SABATHA AMOS,"DC ""40%"""
Mpumalanga,DC32 - Ehlanzeni,ECONOMIC FREEDOM FIGHTERS,PR(4),PR,NDLOVU,NKATEKO DANISILE,"DC ""40%"""
Mpumalanga,DC32 - Ehlanzeni,INDEPENDENT SOUTH AFRICAN NATIONAL CIVIC ORGANISATION,PR(1),PR,MATHEBULA,ELIJAH,"DC ""40%"""
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201001,Ward,SIBANYONI,MAMSEY DIKELEDI,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201002,Ward,SANGXU,GEORGE MANDLA,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201003,Ward,MOKWENA,SAM TSHEPO,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201004,Ward,MKHONDO,PETRUS TEBOGO,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201005,Ward,RANKWE,ANNAH,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201006,Ward,MOKGOSINYANE,PAUL BODUTU,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201007,Ward,TROWER,HERNS,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201008,Ward,MOHLALA,CORNELIAS MPHONYANA,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201009,Ward,MASHILE,GREGORY MAHLOGONOLO,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201010,Ward,LAWRENCE,QUINTAN PAUL BENJAMIN,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201011,Ward,MASIMOLA,MARTHA NOMASONTO,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,83201013,Ward,MAPHANGA,DELI THIMOTY,LC ward
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,PR(1),PR,RAPHIRI,GRANNY PRIMROSE,LC PR
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,PR(2),PR,NKADIMENG,MOGOTLE FRIDDAH,LC PR
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,PR(3),PR,MANZINI,SABHINA ALETTA,LC PR
Mpumalanga,MP321 - Thaba Chweu,AFRICAN NATIONAL CONGRESS,PR(4),PR,NETSHIREMBE,MUSANDIWE LORAINE,LC PR
Mpumalanga,MP321 - Thaba Chweu,AFRICAN UNIFIED MOVEMENT,PR(1),PR,MAKHUBELA,PETER STEVE,LC PR
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,83201012,Ward,COUVARAS,SPIRIDON,LC ward
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,83201014,Ward,OPPERMAN,MARIUS,LC ward
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,PR(1),PR,MAKHUBEDU,BOITUMELO GLADNESS,LC PR
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,PR(2),PR,SIBIYA,COMFORT JOSEPH,LC PR
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,PR(3),PR,PILLAY,MAVIN,LC PR
Mpumalanga,MP321 - Thaba Chweu,DEMOCRATIC ALLIANCE,PR(4),PR,MAROBELA,PATRICK DIPUO,LC PR
Mpumalanga,MP321 - Thaba Chweu,ECONOMIC FREEDOM FIGHTERS,PR(1),PR,MOSOTHO,JIM LEDUBA,LC PR
Mpumalanga,MP321 - Thaba Chweu,ECONOMIC FREEDOM FIGHTERS,PR(2),PR,MABUZA,BUSIE TEBOGO,LC PR
Mpumalanga,MP321 - Thaba Chweu,ECONOMIC FREEDOM FIGHTERS,PR(3),PR,SEKGOBELA,WILLIAM SEKUNTLA,LC PR
Mpumalanga,MP321 - Thaba Chweu,VRYHEIDSFRONT PLUS,PR(1),PR,VENTER,GERTRUIDA DOROTHEA SUSANNA,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204001,Ward,SILINDA,PHUMZILE CYNTHIA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204002,Ward,MAKHUBELA,DUMISANI,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204003,Ward,MTETWA,JACOB MANCOBA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204004,Ward,SIBIYA,THEMBA JABULANI,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204005,Ward,SHONGWE,LUCKY NHLANHLA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204006,Ward,NDLOVU,JABULANI,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204007,Ward,MALAZA,BUSISIWE BERNADETTE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204008,Ward,TSHABALALA,SIYABONGA BUDDY,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204009,Ward,MNGOMEZULU,ISRAEL MAFUTHUZI,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204010,Ward,NYAMBI,VINCENT TSEPO,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204011,Ward,KHOZA,MUMSIE ROSE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204012,Ward,MAHLALELA,MANENE MOSES,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204013,Ward,NKALA,SIZWE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204014,Ward,MBATHA,NONHLANHLA JABHISA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204015,Ward,NGCANE,THANDEKA VESTAR,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204016,Ward,MASHELE,REBECCA NOMVULA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204017,Ward,NGWENYA,BETHWELL THABO,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204018,Ward,MKHATSWA,BOYCOTT LOVEMORE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204019,Ward,MKHABELA,MFUNDI HOWARD,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204020,Ward,SHABANGU,MPANDE JOBE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204021,Ward,MAHLALELA,SOLOMON SEPTIMUS,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204022,Ward,LUBISI,SIBUSISO DUMISANI,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204023,Ward,SIBUYE,SICELO ENOUGH,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204024,Ward,MAHLALELA,PAUL ABEDNIGO,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204025,Ward,SIBIYA,SIPHO GIFT,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204026,Ward,MHLONGO,VUSI WISEMAN,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204027,Ward,SHABANGU,RICHMOND,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204028,Ward,MHLONGO,LUNGELO KIM,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204029,Ward,LUBISI,MXOLISI THOMAS,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204030,Ward,MAGAGULA,FIKILE KHANYISILE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204031,Ward,SIBOZA,JUSTICE TWELVE,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204032,Ward,NGOMANE,SIFISO WYKEN,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,83204033,Ward,MZIAKO,PHILOSOPHER MANQOBA,LC ward
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(1),PR,MKHATSHWA,JOHANNE MUSA,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(2),PR,MASHELE,SIPHIWE JEANETTE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(3),PR,MTHOMBO,THANDOLWAKHE MILLICENT,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(4),PR,KHOZA,NOMBULELO CHARITY,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(5),PR,MLANGENI,THEMBEKILE DELILE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(6),PR,DIKIZA,GLORY KHETHIWE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(7),PR,MAKAMO,THANDEKA NOMCEBO,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(8),PR,DLAMINI,DUDUZILE MARRY,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(9),PR,KHOZA,KHETHUKUTHULA GRANTIA,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(10),PR,MKHATSHWA,SDUDLA LIZZIE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(11),PR,NYAMBI-SAMBO,HILDAH VANGILE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(12),PR,NGOMANE,LINDIWE PENELOPE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(13),PR,SIBIYA,GRACIOUS PHUMAPHI,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(14),PR,MAGAGULA,PHINDILE PERTUNIAH,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(15),PR,SITHOLE,SIPHIWE HAPPY,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(16),PR,HLOPHE,NONHLANHLA CYNTHIA,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN NATIONAL CONGRESS,PR(17),PR,THUMBATHI,MOMOTHO BEATRICE,LC PR
Mpumalanga,MP324 - Nkomazi,AFRICAN TRANSFORMATION MOVEMENT,PR(1),PR,KHOZA,ENOCH SIBUSISO,LC PR
Mpumalanga,MP324 - Nkomazi,DEMOCRATIC ALLIANCE,PR(1),PR,MATHOBELA,NOMSA VICTORIA,LC PR
Mpumalanga,MP324 - Nkomazi,DEMOCRATIC ALLIANCE,PR(2),PR,PREDDY,MARTHA MARIA SOPHIA,LC PR
Mpumalanga,MP324 - Nkomazi,DEMOCRATIC ALLIANCE,PR(3),PR,SHONGWE,NTOKOZO FRANK,LC PR
Mpumalanga,MP324 - Nkomazi,DEMOCRATIC ALLIANCE,PR(4),PR,MNDAWE,SANKIE OCTAVIA,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(1),PR,SHONGWE,BANDI CHRISTOPHER,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(2),PR,BIYA,MARTHA PINKY,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(3),PR,MABASO,MICHAEL SOLOMON,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(4),PR,NKOMO,NUNUKE RACHEL,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(5),PR,NGOMANE,GIVEN BETHUEL,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(6),PR,NKOSI,SIZAKELE PHINDILE,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(7),PR,KHOZA,JACOB,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(8),PR,SHABANE,NONHLANHLA PRECIOUS,LC PR
Mpumalanga,MP324 - Nkomazi,ECONOMIC FREEDOM FIGHTERS,PR(9),PR,NKUNA,SIFISO BILAL,LC PR
Mpumalanga,MP324 - Nkomazi,VRYHEIDSFRONT PLUS,PR(1),PR,VAN DER WALT,CHRISTOFFEL JOHANNES,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR(1),PR,MOUTON,SUSARAH CORNELIA,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206001,Ward,NGOMANE,MILLSON MTHOBISI,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206002,Ward,MHLANGA,JABULANI JACKSON,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206003,Ward,NKOSI,DECEMBER JABULANI,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206004,Ward,MKHONTO,MACALENI ELVIS,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206005,Ward,LUBISI,WILLIES DUMISA,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206006,Ward,MOGALE,TRAVOR BHEKI,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206007,Ward,SOKO,STEVEN FANA,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206008,Ward,MKHONTO,JOSEPH ANDRIES,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206009,Ward,MGWENYA,TSHEPO SHEPHERD,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206010,Ward,CHILOANE,SABETH GANU,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206011,Ward,MZIYAKO,S'KHUMBUZO LUCAS,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206012,Ward,MDHLULI,ZANELE ABIGAIL,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206013,Ward,MANYATHI,ELIJAH,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206014,Ward,MKHONTO,KENNETH MMANGALELWA,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206018,Ward,MAHLALELA,THABISO EVANCE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206019,Ward,MKHATSHWA,DANNISON BADANILE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206020,Ward,MAZIBUKO,PRINCE WANDILE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206021,Ward,MNISI,EMMANUEL NKOSIMPHILE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206022,Ward,MYENI,NSIKELELO WISEMAN,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206023,Ward,LUSENGA,INNOCENT NTOKOZO,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206024,Ward,SIBODZA,MANDLA VONGIE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206025,Ward,MAKUBELA,SIPHO SIDNEY,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206026,Ward,MKHATSHWA,BHEKIFA WELCOME,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206027,Ward,MAKHUBELA,THEMBINKOSI MAHASHANA,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206028,Ward,NKOSI,LINDIWE FAITH,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206029,Ward,MASILELA,DUMSANE CHRISTOPHER,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206031,Ward,SHABANGU,JACKOLIN,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206032,Ward,NKOSI,QEDUSIZI EZEKIEL,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206033,Ward,MAKUSHE,SIBONGILE EVELINAH,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206034,Ward,MANANA,SABELO JACKIE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206035,Ward,MAZIBUKO,MLINDELI VELLY,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206036,Ward,NDLOVU,WORRY DAVID,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206037,Ward,MASEKO,MXOLISI ISAAC,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206038,Ward,MAZIBUKO,CHARLES PAUL,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206039,Ward,MHLABA,RAYMOND BOYBOY,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206040,Ward,SHONGWE,DUDU EUNICE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206041,Ward,SEBAMBA,CONSTANCE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206042,Ward,MOGIBA,MDUDUZI HAMILTON,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206043,Ward,ZIMBA,ZAKHELE BANDILE,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206044,Ward,MAGAGULA,NONKULULEKO PRESCIOUS,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,83206045,Ward,MKHONTO,NJABULO DENNIS,LC ward
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(1),PR,NSIMBINI,MESHACK ENOCK,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(2),PR,NYALUNGU,LIZZY ELIZABETH,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(3),PR,NKHATA,MDUDUZI WILLIAM,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(4),PR,BANDA,SIBONGILE MSESI,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(5),PR,MATHONSI,SIBUSISO PETER,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(6),PR,MBOWANE,PHINDILE PRECIOUS,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(7),PR,NDLOVU,THEMBELIHLE INOCENTIA,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(8),PR,MASHEGO,PHUMZILE VICKY,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(9),PR,NKONYANE,SHARON SINDI,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(10),PR,TSHABALALA,SHARON ROSE,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(11),PR,MLIMI,MARGARET MARTHA,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(12),PR,NGOMANE,THOBILE EMMELDA,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(13),PR,MKHABELA,NONTSINI ELIZABETH,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(14),PR,MATUME,NESTER BONANI,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(15),PR,MALOMANE,HELLEN KHONZILE,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(16),PR,MHLANGA,KHANYISA ALICE,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(17),PR,MADONSELA,DORIS,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN NATIONAL CONGRESS,PR(18),PR,MGWENYA,CATHRINE SIBONGILE,LC PR
Mpumalanga,MP326 - City of Mbombela,AFRICAN TRANSFORMATION MOVEMENT,PR(1),PR,THOLO,PHUMUZA SHADRACK,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,83206015,Ward,RIX,DOROTHEA FRIEDA,LC ward
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,83206016,Ward,OLIVER,KYLE ARTHUR,LC ward
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,83206017,Ward,VAN DER MERWE,SANLEY,LC ward
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,83206030,Ward,TORR,ROWAN,LC ward
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(1),PR,MARSHALL,TERSIA,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(2),PR,NOBELA,STANLEY THULANE,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(3),PR,MINNAAR,PHILIPPUS CHRISTOFFEL WILLEM,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(4),PR,ANTHONY,GREGORY COROLUS BASIL,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(5),PR,CHUENE,CYRIL KABELO,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(6),PR,MHLANGA,BONGANI PRINCE,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(7),PR,SCHOFIELD,DAVID,LC PR
Mpumalanga,MP326 - City of Mbombela,DEMOCRATIC ALLIANCE,PR(8),PR,SIBIYA,HENRY SCOTCH,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(1),PR,GWEBU,VUSI SILVESTER,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(2),PR,MTHOMBENI,LINDY AGNES,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(3),PR,SAMBO,REMEMBER,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(4),PR,DANSTER,PHILILE CONSTANCE,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(5),PR,GUMEDE,SIFISO MASOSOTA,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(6),PR,LUSENGA,HLEZIPHI YVONNE,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(7),PR,MNISI,NYANKWABE THOMAS,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(8),PR,SIBAMBO,EGGY NCENEKILE,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(9),PR,MASUKU,ERICK FIELDIN,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(10),PR,PHOKU,PORTIA,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(11),PR,SILUBANE,SIBUSISO MACDONALD,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(12),PR,NKAMBULE,GABISILE MABLE,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(13),PR,SIFUNDA,HOWARD XOLANI,LC PR
Mpumalanga,MP326 - City of Mbombela,ECONOMIC FREEDOM FIGHTERS,PR(14),PR,SIWELA,PROMISE,LC PR
Mpumalanga,MP326 - City of Mbombela,VRYHEIDSFRONT PLUS,PR(1),PR,ROBERTSON,KEN PETER,LC PR
Mpumalanga,MP326 - City of Mbombela,VRYHEIDSFRONT PLUS,PR(2),PR,ROBERTSON,FREDERICK JOHN,LC PR
Mpumalanga,MP326 - City of Mbombela,VRYHEIDSFRONT PLUS,PR(3),PR,MAY,LIAM RICHARD,LC PR
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205001,Ward,MPANGANA,BIO MUZIWANDILE,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205002,Ward,SIHLABELA,HELMAN EZEKIEL,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205003,Ward,NKUNA,LOT MKHUNGENI,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205004,Ward,MOKOENA,REFILOE HELLEN,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205005,Ward,MKHABELA,SABELO TEARS,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205006,Ward,MADALANE,JABU TOKYO,LC ward
Mpumalanga,MP325 - Bushbuckridge,AFRICAN NATIONAL CONGRESS,83205007,Ward,MALOMANE,JUPITER BOOYSEN,LC ward
